call_count_disclosed,dataset,fan_in_leakage,fan_out_leakage,gold_call_count,graph_edge_coverage,graph_leak_class,intermediate_variable_leakage,n_graph_edges_disclosed,operation_leakage,operation_sequence_leakage,passes_mode_budget,procedural_lead_count,query_mode,reference_source_coverage,schema_version,stage_label_count,stages_related_phrase,task_id
True,pilot4_train,0.0,0.0,4,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_d136d1902bcd
False,pilot4_train,0.0,0.0,4,0.4,MEDIUM,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.4,ttdf.graph_leak.v1,2,False,ttdf4_1ac4175598f5
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_03ba0172efe8
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,1,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_c5aa13bff158
True,pilot4_train,0.0,0.0,7,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_eb04425b590b
True,pilot4_train,0.0,0.0,7,0.8571,COMPLETE,2,6,,,False,0,SEMI_IMPLICIT,0.2857,ttdf.graph_leak.v1,1,True,ttdf4_95bb4e02392c
True,pilot4_train,0.0,0.0,6,1.8,COMPLETE,5,9,,,False,1,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_b9dbcd499ca6
True,pilot4_train,0.0,0.0,6,1.0,COMPLETE,2,5,,,False,0,SEMI_IMPLICIT,0.4,ttdf.graph_leak.v1,1,True,ttdf4_939af5f2d8ec
True,pilot4_train,0.0,0.0,6,1.0,COMPLETE,1,5,,,False,0,SEMI_IMPLICIT,0.2,ttdf.graph_leak.v1,1,True,ttdf4_f8f613ef25cb
True,pilot4_train,0.0,0.0,6,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_248041894879
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_499e7164c7d3
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_413c4b718159
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_024b738f1dc9
True,pilot4_train,0.0,0.0,4,0.75,HIGH,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_3cf527d4430b
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_fbe1ed67988a
False,pilot4_train,0.0,0.0,5,0.25,MEDIUM,1,1,,,True,2,PROCEDURAL_EXPLICIT,0.25,ttdf.graph_leak.v1,1,False,ttdf4_37a9c758c428
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_efa5f848a7d0
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_f59a2c40b654
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_fa78497ca674
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_e6ae996466fe
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_75d2e08264be
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_5ef3a6649be2
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_225ca581ede0
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_cc0235df6596
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_d3ed7eef536a
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_54afa5a91834
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_3f538dc51be3
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_35ba625cb98c
False,pilot4_train,0.0,0.0,2,0.0,LOW,0,0,,,True,2,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_d094e795ef5b
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_4fd0322ea4dc
False,pilot4_train,1.0,1.0,7,0.5,HIGH,8,3,,,True,6,PROCEDURAL_EXPLICIT,1.0,ttdf.graph_leak.v1,3,False,ttdf4_b569950b138e
True,pilot4_train,0.0,0.0,7,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_a457a38c28d7
True,pilot4_train,0.0,0.0,7,1.7143,COMPLETE,7,12,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_e5bed2c30abd
False,pilot4_train,0.0,0.0,7,0.4286,HIGH,3,3,,,True,5,PROCEDURAL_EXPLICIT,0.4286,ttdf.graph_leak.v1,3,False,ttdf4_e3d99f291389
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_375ef362fe92
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_4e7f6625f7ed
False,pilot4_train,0.0,0.0,3,0.3333,MEDIUM,1,1,,,True,1,PROCEDURAL_EXPLICIT,0.3333,ttdf.graph_leak.v1,1,False,ttdf4_1ac2bff28451
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_dfdfe973520f
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_984575dad45a
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_f224437cf4ef
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_5f6e6c383a04
False,pilot4_train,1.0,1.0,5,0.6,HIGH,3,3,,,True,2,PROCEDURAL_EXPLICIT,0.6,ttdf.graph_leak.v1,3,False,ttdf4_61ae77d0e86f
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_74cd91ba5a5b
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_3405b25921e8
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_c3d1fe19c695
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_26f45165f35f
False,pilot4_train,1.0,1.0,3,0.0,MEDIUM,0,0,,,True,1,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,1,False,ttdf4_11edc46f2e66
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_86b222191358
True,pilot4_train,0.0,0.0,7,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_8d20944e1bd4
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_5e4e81d17a60
False,pilot4_train,0.0,0.0,4,0.6667,HIGH,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.6667,ttdf.graph_leak.v1,3,False,ttdf4_7559deac6896
True,pilot4_train,0.0,0.0,8,1.625,COMPLETE,8,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_29813eb3ef2d
True,pilot4_train,0.0,0.0,7,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_208f1b96487e
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_ae8c89812cc9
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_b4bb64babf41
True,pilot4_train,0.0,0.0,6,1.8333,COMPLETE,6,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,12,True,ttdf4_955b65ba5256
False,pilot4_train,0.0,0.0,8,0.2857,MEDIUM,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.2857,ttdf.graph_leak.v1,2,False,ttdf4_93274bcc9eb6
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_6a1aaf269aad
False,pilot4_train,0.0,0.0,3,0.3333,MEDIUM,1,1,,,True,1,PROCEDURAL_EXPLICIT,0.3333,ttdf.graph_leak.v1,2,False,ttdf4_7e7892d75287
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_e29a7df1dd7d
True,pilot4_train,0.0,0.0,4,0.75,HIGH,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_21daae802669
True,pilot4_train,0.0,0.0,8,1.75,COMPLETE,8,14,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_5bf2b1928b03
False,pilot4_train,0.0,0.0,4,0.6667,HIGH,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.6667,ttdf.graph_leak.v1,3,False,ttdf4_0ecaf2fac674
True,pilot4_train,0.0,0.0,5,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_844eed5bde15
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_39f1003635be
True,pilot4_train,0.0,0.0,6,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_32779e2039bf
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_5a6cb3b1aec1
True,pilot4_train,0.0,0.0,7,1.8571,COMPLETE,7,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_fbc89426268a
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_ba581312f0c4
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_8d40efa86707
True,pilot4_train,0.0,0.0,5,1.0,COMPLETE,2,4,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,1,True,ttdf4_506286d5a1dc
False,pilot4_train,0.0,0.0,6,0.2,MEDIUM,5,1,,,True,5,PROCEDURAL_EXPLICIT,1.0,ttdf.graph_leak.v1,1,False,ttdf4_d831c84a6914
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_0e50b4e7605e
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_c0194af6650b
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_e79f423141fe
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_404e29b7fb80
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_bb2373fe3315
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_b637c1c970cd
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_f9ec2f1363d1
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_cf8867f44bd4
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_974ec1c7b463
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_7d13a94a5c1b
True,pilot4_train,0.0,0.0,6,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,12,True,ttdf4_06d1b841a5ca
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_52bae20bdf75
True,pilot4_train,0.0,0.0,7,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_a11d800d053e
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_871ca41ad32e
False,pilot4_train,0.0,0.0,3,0.0,NONE,0,0,,,True,1,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_e631fc4c8dbd
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_bb50d8e674c7
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_321ae1583181
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_908b0f242366
True,pilot4_train,0.0,0.0,7,1.8571,COMPLETE,7,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_71ecfb6a5963
True,pilot4_train,0.0,0.0,6,1.0,COMPLETE,1,5,,,False,0,SEMI_IMPLICIT,0.2,ttdf.graph_leak.v1,0,True,ttdf4_e9cd5b22c01c
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_acbb7077d964
False,pilot4_train,1.0,1.0,4,0.3333,MEDIUM,1,1,,,True,2,PROCEDURAL_EXPLICIT,0.3333,ttdf.graph_leak.v1,1,False,ttdf4_b1239ca152c0
True,pilot4_train,0.0,0.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_901385dc46d5
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_dd59ecdbd42b
True,pilot4_train,0.0,0.0,7,1.8333,COMPLETE,6,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_86e3cd4658dd
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_a58a74986d14
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_7b117ddf3f46
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_e0139e237316
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_88670ce27d89
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_dc431241d82c
True,pilot4_train,0.0,0.0,6,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,12,True,ttdf4_e2d28bbb071d
False,pilot4_train,0.0,0.0,3,0.0,NONE,0,0,,,True,1,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_c48d0a0bb265
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_9e00fd8ca21f
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_3edf72085062
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_31720607eb07
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_67d706705d3d
True,pilot4_train,0.0,0.0,6,1.0,COMPLETE,1,5,,,False,0,SEMI_IMPLICIT,0.2,ttdf.graph_leak.v1,0,True,ttdf4_92b3e201650a
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_596399eda629
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_ac63fc6002b8
False,pilot4_train,0.0,0.0,3,0.0,LOW,1,0,,,True,2,PROCEDURAL_EXPLICIT,0.5,ttdf.graph_leak.v1,0,False,ttdf4_9dc2c5a8f3f8
True,pilot4_train,0.0,0.0,5,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_210437c9909c
False,pilot4_train,0.0,0.0,8,0.1429,MEDIUM,1,1,,,True,6,PROCEDURAL_EXPLICIT,0.1429,ttdf.graph_leak.v1,2,False,ttdf4_24af6c6acd33
True,pilot4_train,0.0,0.0,7,1.8333,COMPLETE,6,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_0575bf0289e8
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_bf0eb0e961a1
True,pilot4_train,0.0,0.0,7,0.75,HIGH,2,6,,,False,0,SEMI_IMPLICIT,0.25,ttdf.graph_leak.v1,1,True,ttdf4_660ce97065f3
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_d6bdd389c542
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_c4ce8288e170
True,pilot4_train,0.0,0.0,7,1.625,COMPLETE,8,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_722e3b5d77e2
True,pilot4_train,0.0,0.0,5,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_579eaf825a89
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_92298393aba8
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_cc88ea835da5
True,pilot4_train,1.0,1.0,7,1.5,COMPLETE,6,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_1bb1367b5d67
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,1,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_3e3e198b14a9
True,pilot4_train,0.0,0.0,8,1.7143,COMPLETE,7,12,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_5740b4b0ef11
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_c1c30501e5a3
True,pilot4_train,1.0,1.0,8,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_dbd24c9cc240
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_56fc454136e8
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_f910978fae9e
True,pilot4_train,0.0,0.0,4,1.5,COMPLETE,4,6,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_14ac745f71ac
True,pilot4_train,0.0,0.0,6,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_cc145751e27d
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_67d0d0522027
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_4fe05becb739
True,pilot4_train,0.0,0.0,8,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_6b1aebe73fe2
True,pilot4_train,0.0,0.0,7,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_6208fd18dc81
True,pilot4_train,0.0,0.0,8,0.875,COMPLETE,4,7,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,3,True,ttdf4_f4aedcb38eed
False,pilot4_train,0.0,0.0,4,0.25,MEDIUM,1,1,,,True,2,PROCEDURAL_EXPLICIT,0.25,ttdf.graph_leak.v1,1,False,ttdf4_92cfb9d33286
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_4f4babc5d058
True,pilot4_train,0.0,0.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_95f363993a41
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_b304f1667079
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_b9e48f758d70
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_a170d1ce06e7
True,pilot4_train,0.0,0.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_6c7fa9c811a3
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_364471a63592
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_0becba993340
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_b2277abd6665
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_8dd5e2641f71
